# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      26     0.00000     0.46000     0.00000   -1.441616209   -4.170288248   -2.728672039
     1      26     0.00000     0.47484     0.00000   -1.444365734   -4.182921531   -2.738555797
     1      26     0.00000     0.48968     0.00000   -1.455705316   -4.213342793   -2.757637477
     1      26     0.00000     0.50452     0.00000   -1.476425117   -4.261944576   -2.785519459
     1      26     0.00000     0.51935     0.00000   -1.503930883   -4.317528872   -2.813597989
     1      26     0.00000     0.53419     0.00000   -1.533119173   -4.367626217   -2.834507044
     1      26     0.00000     0.54903     0.00000   -1.559346088   -4.407066503   -2.847720414
     1      26     0.00000     0.56387     0.00000   -1.579634470   -4.435017603   -2.855383132
     1      26     0.00000     0.57871     0.00000   -1.592339246   -4.451657800   -2.859318554
     1      26     0.00000     0.59355     0.00000   -1.596654641   -4.457181200   -2.860526559
     1      26     0.02285     0.59355     0.00000   -1.596696731   -4.457103808   -2.860407077
     1      26     0.04569     0.59355     0.00000   -1.596860755   -4.456892664   -2.860031909
     1      26     0.06854     0.59355     0.00000   -1.597299375   -4.457614114   -2.860314739
     1      26     0.09138     0.59355     0.00000   -1.598367200   -4.461322781   -2.862955581
     1      26     0.11423     0.59355     0.00000   -1.600682891   -4.468898449   -2.868215558
     1      26     0.13707     0.59355     0.00000   -1.605092955   -4.479855604   -2.874762649
     1      26     0.15992     0.59355     0.00000   -1.612500123   -4.493442219   -2.880942096
     1      26     0.18277     0.59355     0.00000   -1.623557636   -4.509135114   -2.885577478
     1      26     0.20561     0.59355     0.00000   -1.638191681   -4.526325758   -2.888134076
     1      26     0.22846     0.59355     0.00000   -1.654059812   -4.542984901   -2.888925088
     1      26     0.25130     0.59355     0.00000   -1.635874160   -4.523473541   -2.887599381
     1      26     0.27415     0.59355     0.00000   -1.525048949   -4.407012855   -2.881963906
     1      26     0.29699     0.59355     0.00000   -1.417902590   -4.243627167   -2.825724577
     1      26     0.31984     0.59355     0.00000   -1.429467562   -4.117732019   -2.688264457
     1      26     0.34269     0.59355     0.00000   -1.454184459   -4.138410705   -2.684226246
     1      26     0.33583     0.58168     0.00000   -1.444351776   -4.129482959   -2.685131183
     1      26     0.32898     0.56981     0.00000   -1.416593782   -4.103994514   -2.687400732
     1      26     0.32212     0.55794     0.00000   -1.375644066   -4.065216713   -2.689572647
     1      26     0.31527     0.54606     0.00000   -1.409144286   -4.313749713   -2.904605427
     1      26     0.30842     0.53419     0.00000   -1.459430390   -4.361006891   -2.901576500
     1      26     0.30156     0.52232     0.00000   -1.503577532   -4.403007488   -2.899429955
     1      26     0.29471     0.51045     0.00000   -1.538058785   -4.435726059   -2.897667274
     1      26     0.28786     0.49858     0.00000   -1.549712033   -4.443564032   -2.893851999
     1      26     0.28100     0.48671     0.00000   -1.518667593   -4.406804056   -2.888136463
     1      26     0.27415     0.47484     0.00000   -1.469646667   -4.353314865   -2.883668198
     1      26     0.26729     0.46297     0.00000   -1.414176517   -4.290485176   -2.876308659
     1      26     0.26044     0.45110     0.00000   -1.356895673   -4.218550950   -2.861655277
     1      26     0.25359     0.43923     0.00000   -1.306286329   -4.136512812   -2.830226483
     1      26     0.24673     0.42735     0.00000   -1.277959406   -4.058347879   -2.780388473
     1      26     0.23988     0.41548     0.00000   -1.276769010   -4.022404924   -2.745635914
     1      26     0.23303     0.40361     0.00000   -1.289512917   -4.022543653   -2.733030736
     1      26     0.22617     0.39174     0.00000   -1.303439132   -4.035256960   -2.731817828
     1      26     0.21932     0.37987     0.00000   -1.307229781   -4.043271595   -2.736041814
     1      26     0.21246     0.36800     0.00000   -1.292753329   -4.033356953   -2.740603624
     1      26     0.20561     0.35613     0.00000   -1.261877552   -4.005342896   -2.743465344
     1      26     0.19876     0.34426     0.00000   -1.221484667   -3.966676959   -2.745192292
     1      26     0.19190     0.33239     0.00000   -1.175064671   -3.915152380   -2.740087709
     1      26     0.18505     0.32052     0.00000   -1.116982151   -3.824536694   -2.707554543
     1      26     0.17820     0.30865     0.00000   -1.036567335   -3.696353115   -2.659785780
     1      26     0.17134     0.29677     0.00000   -0.941778007   -3.579267410   -2.637489403
     1      26     0.16449     0.28490     0.00000   -0.844428953   -3.475846152   -2.631417200
     1      26     0.15764     0.27303     0.00000   -0.750213517   -3.382429434   -2.632215916
     1      26     0.15078     0.26116     0.00000   -0.661940268   -3.297794145   -2.635853877
     1      26     0.14393     0.24929     0.00000   -0.580559978   -3.219676147   -2.639116170
     1      26     0.13707     0.23742     0.00000   -0.505361495   -3.144623424   -2.639261929
     1      26     0.13022     0.22555     0.00000   -0.434604146   -3.069862288   -2.635258142
     1      26     0.12337     0.21368     0.00000   -0.366379156   -2.994188760   -2.627809603
     1      26     0.11651     0.20181     0.00000   -0.299148821   -2.917737147   -2.618588326
     1      26     0.10966     0.18994     0.00000   -0.231883409   -2.841353390   -2.609469981
     1      26     0.10281     0.17806     0.00000   -0.163996762   -2.766049644   -2.602052882
     1      26     0.09595     0.16619     0.00000   -0.095239044   -2.692708685   -2.597469641
     1      26     0.08910     0.15432     0.00000   -0.025608097   -2.622003834   -2.596395737
     1      26     0.08224     0.14245     0.00000    0.044709151   -2.554430809   -2.599139960
     1      26     0.07539     0.13058     0.00000    0.115364414   -2.490343276   -2.605707690
     1      26     0.06854     0.11871     0.00000    0.185731603   -2.428373564   -2.614105168
     1      26     0.06168     0.10684     0.00000    0.190220934   -2.129812478   -2.320033412
     1      26     0.05483     0.09497     0.00000    0.159076744   -2.155889545   -2.314966289
     1      26     0.04798     0.08310     0.00000    0.130927678   -2.181480187   -2.312407865
     1      26     0.04112     0.07123     0.00000    0.106082922   -2.205098568   -2.311181490
     1      26     0.03427     0.05935     0.00000    0.084750852   -2.225917054   -2.310667905
     1      26     0.02741     0.04748     0.00000    0.067093665   -2.243359402   -2.310453067
     1      26     0.02056     0.03561     0.00000    0.053237075   -2.257097063   -2.310334138
     1      26     0.01371     0.02374     0.00000    0.043274874   -2.266980051   -2.310254925
     1      26     0.00685     0.01187     0.00000    0.037272085   -2.272936174   -2.310208259
     1      26     0.00000     0.00000     0.00000    0.035269488   -2.274923350   -2.310192838
     1      27     0.00000     0.00000     0.00000    0.667219170   -2.163817140   -2.831036310
     1      27     0.00000     0.01484     0.00000    0.658811191   -2.164146335   -2.822957526
     1      27     0.00000     0.02968     0.00000    0.634382082   -2.166878649   -2.801260731
     1      27     0.00000     0.04452     0.00000    0.595946975   -2.175634453   -2.771581427
     1      27     0.00000     0.05935     0.00000    0.545978981   -2.193244386   -2.739223367
     1      27     0.00000     0.07419     0.00000    0.486806854   -2.221112517   -2.707919371
     1      27     0.00000     0.08903     0.00000    0.420355509   -2.259819714   -2.680175223
     1      27     0.00000     0.10387     0.00000    0.348121284   -2.309380721   -2.657502004
     1      27     0.00000     0.11871     0.00000    0.271240856   -2.369286454   -2.640527310
     1      27     0.00000     0.13355     0.00000    0.218919937   -2.126098300   -2.345018237
     1      27     0.00000     0.14839     0.00000    0.260004897   -2.096903108   -2.356908005
     1      27     0.00000     0.16323     0.00000    0.304513272   -2.064978704   -2.369491976
     1      27     0.00000     0.17806     0.00000    0.352154227   -2.030291880   -2.382446108
     1      27     0.00000     0.19290     0.00000    0.402572623   -1.992952664   -2.395525288
     1      27     0.00000     0.20774     0.00000    0.455190300   -1.953229569   -2.408419870
     1      27     0.00000     0.22258     0.00000    0.431457481   -2.193685309   -2.625142790
     1      27     0.00000     0.23742     0.00000    0.310815751   -2.347659263   -2.658475014
     1      27     0.00000     0.25226     0.00000    0.191148298   -2.502123163   -2.693271461
     1      27     0.00000     0.26710     0.00000    0.074499013   -2.654034504   -2.728533517
     1      27     0.00000     0.28194     0.00000   -0.036549096   -2.799847275   -2.763298179
     1      27     0.00000     0.29677     0.00000   -0.138689608   -2.935170566   -2.796480958
     1      27     0.00000     0.31161     0.00000   -0.227948157   -3.054924592   -2.826976435
     1      27     0.00000     0.32645     0.00000   -0.300421838   -3.154330864   -2.853909026
     1      27     0.00000     0.34129     0.00000   -0.355421099   -3.235039795   -2.879618696
     1      27     0.00000     0.35613     0.00000   -0.438467740   -3.352947921   -2.914480181
     1      27     0.00000     0.37097     0.00000   -0.546681932   -3.463980299   -2.917298368
     1      27     0.00000     0.38581     0.00000   -0.653952099   -3.572324706   -2.918372607
     1      27     0.00000     0.40065     0.00000   -0.758277442   -3.676797886   -2.918520444
     1      27     0.00000     0.41548     0.00000   -0.858377377   -3.776112992   -2.917735615
     1      27     0.00000     0.43032     0.00000   -0.952967803   -3.868745647   -2.915777844
     1      27     0.00000     0.44516     0.00000   -1.040604744   -3.952547308   -2.911942563
     1      27     0.00000     0.46000     0.00000   -1.119519255   -4.024069717   -2.904550462
     1      27     0.00000     0.47484     0.00000   -1.187437048   -4.077917287   -2.890480239
     1      27     0.00000     0.48968     0.00000   -1.241735497   -4.107788154   -2.866052657
     1      27     0.00000     0.50452     0.00000   -1.280833800   -4.113027693   -2.832193893
     1      27     0.00000     0.51935     0.00000   -1.306301097   -4.104223106   -2.797922009
     1      27     0.00000     0.53419     0.00000   -1.322177449   -4.093360183   -2.771182733
     1      27     0.00000     0.54903     0.00000   -1.332124900   -4.085182151   -2.753057251
     1      27     0.00000     0.56387     0.00000   -1.338297049   -4.080032108   -2.741735059
     1      27     0.00000     0.57871     0.00000   -1.341722378   -4.077278388   -2.735556010
     1      27     0.00000     0.59355     0.00000   -1.342826445   -4.076416997   -2.733590552
     1      27     0.02285     0.59355     0.00000   -1.341139015   -4.073682372   -2.732543356
     1      27     0.04569     0.59355     0.00000   -1.336130478   -4.065583917   -2.729453439
     1      27     0.06854     0.59355     0.00000   -1.327974873   -4.052084014   -2.724109141
     1      27     0.09138     0.59355     0.00000   -1.316997352   -4.034033553   -2.717036200
     1      27     0.11423     0.59355     0.00000   -1.303712440   -4.014063959   -2.710351519
     1      27     0.13707     0.59355     0.00000   -1.288870840   -3.994971363   -2.706100523
     1      27     0.15992     0.59355     0.00000   -1.273533769   -3.978500241   -2.704966472
     1      27     0.18277     0.59355     0.00000   -1.259233266   -3.965650731   -2.706417466
     1      27     0.20561     0.59355     0.00000   -1.248331571   -3.957701790   -2.709370219
     1      27     0.22846     0.59355     0.00000   -1.244804157   -3.957548154   -2.712743997
     1      27     0.25130     0.59355     0.00000   -1.255575351   -3.971444757   -2.715869406
     1      27     0.27415     0.59355     0.00000   -1.289950649   -4.010357876   -2.720407227
     1      27     0.29699     0.59355     0.00000   -1.340077942   -4.116722723   -2.776644781
     1      27     0.31984     0.59355     0.00000   -1.291432602   -4.211170935   -2.919738333
     1      27     0.34269     0.59355     0.00000   -1.249616867   -4.182641805   -2.933024938
     1      27     0.33583     0.58168     0.00000   -1.265438685   -4.193084470   -2.927645785
     1      27     0.32898     0.56981     0.00000   -1.305134958   -4.223174806   -2.918039848
     1      27     0.32212     0.55794     0.00000   -1.355955366   -4.267249450   -2.911294083
     1      27     0.31527     0.54606     0.00000   -1.327361522   -4.021901754   -2.694540232
     1      27     0.30842     0.53419     0.00000   -1.277903536   -3.975410822   -2.697507285
     1      27     0.30156     0.52232     0.00000   -1.232743386   -3.932929308   -2.700185922
     1      27     0.29471     0.51045     0.00000   -1.196044699   -3.898232256   -2.702187557
     1      27     0.28786     0.49858     0.00000   -1.169731438   -3.873196263   -2.703464825
     1      27     0.28100     0.48671     0.00000   -1.153478858   -3.857826459   -2.704347601
     1      27     0.27415     0.47484     0.00000   -1.145554565   -3.851140495   -2.705585930
     1      27     0.26729     0.46297     0.00000   -1.143387644   -3.852120247   -2.708732603
     1      27     0.26044     0.45110     0.00000   -1.142846548   -3.860613641   -2.717767094
     1      27     0.25359     0.43923     0.00000   -1.135020394   -3.877415889   -2.742395495
     1      27     0.24673     0.42735     0.00000   -1.103690959   -3.886346548   -2.782655589
     1      27     0.23988     0.41548     0.00000   -1.043100397   -3.847102225   -2.804001828
     1      27     0.23303     0.40361     0.00000   -0.964779345   -3.767010247   -2.802230903
     1      27     0.22617     0.39174     0.00000   -0.878183549   -3.667206949   -2.789023399
     1      27     0.21932     0.37987     0.00000   -0.789864630   -3.557599730   -2.767735101
     1      27     0.21246     0.36800     0.00000   -0.709314361   -3.442523853   -2.733209491
     1      27     0.20561     0.35613     0.00000   -0.650436915   -3.338633165   -2.688196250
     1      27     0.19876     0.34426     0.00000   -0.612467624   -3.272916475   -2.660448850
     1      27     0.19190     0.33239     0.00000   -0.580691068   -3.229372125   -2.648681057
     1      27     0.18505     0.32052     0.00000   -0.546320159   -3.188348396   -2.642028236
     1      27     0.17820     0.30865     0.00000   -0.505870031   -3.141538673   -2.635668642
     1      27     0.17134     0.29677     0.00000   -0.458113591   -3.085797282   -2.627683692
     1      27     0.16449     0.28490     0.00000   -0.402742870   -3.020429055   -2.617686185
     1      27     0.15764     0.27303     0.00000   -0.339358581   -2.945769527   -2.606410947
     1      27     0.15078     0.26116     0.00000   -0.267108603   -2.862060547   -2.594951944
     1      27     0.14393     0.24929     0.00000   -0.185513201   -2.768910936   -2.583397735
     1      27     0.13707     0.23742     0.00000   -0.095418037   -2.665520185   -2.570102148
     1      27     0.13022     0.22555     0.00000    0.001107104   -2.551624296   -2.552731400
     1      27     0.12337     0.21368     0.00000    0.101543513   -2.428516409   -2.530059922
     1      27     0.11651     0.20181     0.00000    0.203509534   -2.299288615   -2.502798149
     1      27     0.10966     0.18994     0.00000    0.304820815   -2.168177422   -2.472998237
     1      27     0.10281     0.17806     0.00000    0.398363155   -2.038523142   -2.436886297
     1      27     0.09595     0.16619     0.00000    0.379058717   -2.012342733   -2.391401449
     1      27     0.08910     0.15432     0.00000    0.338968807   -2.030174486   -2.369143294
     1      27     0.08224     0.14245     0.00000    0.299242618   -2.051778062   -2.351020680
     1      27     0.07539     0.13058     0.00000    0.260901306   -2.076085812   -2.336987117
     1      27     0.06854     0.11871     0.00000    0.224688710   -2.103915218   -2.328603928
     1      27     0.06168     0.10684     0.00000    0.256046797   -2.373802181   -2.629848978
     1      27     0.05483     0.09497     0.00000    0.324358909   -2.323791187   -2.648150096
     1      27     0.04798     0.08310     0.00000    0.390399943   -2.278826292   -2.669226235
     1      27     0.04112     0.07123     0.00000    0.453022241   -2.240391384   -2.693413625
     1      27     0.03427     0.05935     0.00000    0.510906784   -2.209522291   -2.720429074
     1      27     0.02741     0.04748     0.00000    0.562477031   -2.187018724   -2.749495755
     1      27     0.02056     0.03561     0.00000    0.605883403   -2.172963860   -2.778847263
     1      27     0.01371     0.02374     0.00000    0.639074905   -2.166166614   -2.805241519
     1      27     0.00685     0.01187     0.00000    0.660035651   -2.164077653   -2.824113304
     1      27     0.00000     0.00000     0.00000    0.667219170   -2.163817140   -2.831036310
     1      28     0.00000     0.00000     0.00000    1.200281005   -1.112751406   -2.313032411
     1      28     0.00000     0.01484     0.00000    1.196244208   -1.116788496   -2.313032705
     1      28     0.00000     0.02968     0.00000    1.184212346   -1.128821758   -2.313034104
     1      28     0.00000     0.04452     0.00000    1.164424982   -1.148661085   -2.313086067
     1      28     0.00000     0.05935     0.00000    1.137262916   -1.176269196   -2.313532112
     1      28     0.00000     0.07419     0.00000    1.103226801   -1.211772954   -2.314999754
     1      28     0.00000     0.08903     0.00000    1.062909433   -1.255067942   -2.317977375
     1      28     0.00000     0.10387     0.00000    1.016967933   -1.305625165   -2.322593099
     1      28     0.00000     0.11871     0.00000    0.966096219   -1.362577993   -2.328674212
     1      28     0.00000     0.13355     0.00000    0.911001558   -1.424899539   -2.335901097
     1      28     0.00000     0.14839     0.00000    0.852385860   -1.491550463   -2.343936324
     1      28     0.00000     0.16323     0.00000    0.790932907   -1.561562103   -2.352495011
     1      28     0.00000     0.17806     0.00000    0.727304655   -1.634062389   -2.361367044
     1      28     0.00000     0.19290     0.00000    0.662160145   -1.708258260   -2.370418405
     1      28     0.00000     0.20774     0.00000    0.551234778   -2.044825502   -2.596060281
     1      28     0.00000     0.22258     0.00000    0.502933461   -2.253194694   -2.756128155
     1      28     0.00000     0.23742     0.00000    0.410303096   -2.369445385   -2.779748481
     1      28     0.00000     0.25226     0.00000    0.313937244   -2.490397439   -2.804334683
     1      28     0.00000     0.26710     0.00000    0.214002527   -2.615250339   -2.829252866
     1      28     0.00000     0.28194     0.00000    0.110802701   -2.742401906   -2.853204607
     1      28     0.00000     0.29677     0.00000    0.004783019   -2.869762956   -2.874545974
     1      28     0.00000     0.31161     0.00000   -0.103443282   -2.995092735   -2.891649453
     1      28     0.00000     0.32645     0.00000   -0.212979221   -3.116313413   -2.903334191
     1      28     0.00000     0.34129     0.00000   -0.320978108   -3.227498290   -2.906520182
     1      28     0.00000     0.35613     0.00000   -0.381262855   -3.272733211   -2.891470357
     1      28     0.00000     0.37097     0.00000   -0.399124875   -3.300109785   -2.900984910
     1      28     0.00000     0.38581     0.00000   -0.404601724   -3.310544418   -2.905942694
     1      28     0.00000     0.40065     0.00000   -0.403346310   -3.309948704   -2.906602393
     1      28     0.00000     0.41548     0.00000   -0.399105214   -3.303061133   -2.903955919
     1      28     0.00000     0.43032     0.00000   -0.394292956   -3.293134284   -2.898841328
     1      28     0.00000     0.44516     0.00000   -0.390287666   -3.282104502   -2.891816836
     1      28     0.00000     0.46000     0.00000   -0.387727891   -3.270768378   -2.883040486
     1      28     0.00000     0.47484     0.00000   -0.386758632   -3.259387401   -2.872628769
     1      28     0.00000     0.48968     0.00000   -0.398354239   -2.831980486   -2.433626247
     1      28     0.00000     0.50452     0.00000   -0.422214258   -2.855841714   -2.433627456
     1      28     0.00000     0.51935     0.00000   -0.442486938   -2.876115909   -2.433628971
     1      28     0.00000     0.53419     0.00000   -0.459129990   -2.892760706   -2.433630716
     1      28     0.00000     0.54903     0.00000   -0.472109336   -2.905741954   -2.433632618
     1      28     0.00000     0.56387     0.00000   -0.481398785   -2.915033405   -2.433634619
     1      28     0.00000     0.57871     0.00000   -0.486979804   -2.920616480   -2.433636676
     1      28     0.00000     0.59355     0.00000   -0.488841360   -2.922480118   -2.433638757
     1      28     0.02285     0.59355     0.00000   -0.489507575   -2.926122035   -2.436614461
     1      28     0.04569     0.59355     0.00000   -0.490928535   -2.936515034   -2.445586499
     1      28     0.06854     0.59355     0.00000   -0.491624698   -2.957511479   -2.465886781
     1      28     0.09138     0.59355     0.00000   -0.489755403   -2.992652305   -2.502896902
     1      28     0.11423     0.59355     0.00000   -0.483631890   -3.033156204   -2.549524314
     1      28     0.13707     0.59355     0.00000   -0.472069026   -3.065284461   -2.593215435
     1      28     0.15992     0.59355     0.00000   -0.454552085   -3.080933522   -2.626381437
     1      28     0.18277     0.59355     0.00000   -0.431270319   -3.079427294   -2.648156975
     1      28     0.20561     0.59355     0.00000   -0.403206608   -3.064787111   -2.661580502
     1      28     0.22846     0.59355     0.00000   -0.462685699   -3.152075779   -2.689390080
     1      28     0.25130     0.59355     0.00000   -0.656219315   -3.345177277   -2.688957962
     1      28     0.27415     0.59355     0.00000   -0.806292732   -3.492877237   -2.686584505
     1      28     0.29699     0.59355     0.00000   -0.902386905   -3.586301053   -2.683914148
     1      28     0.31984     0.59355     0.00000   -0.956129685   -3.632542239   -2.676412553
     1      28     0.34269     0.59355     0.00000   -0.977071556   -3.644257236   -2.667185680
     1      28     0.33583     0.58168     0.00000   -0.969498728   -3.641091860   -2.671593132
     1      28     0.32898     0.56981     0.00000   -0.951423176   -3.630696944   -2.679273768
     1      28     0.32212     0.55794     0.00000   -0.928462847   -3.613652638   -2.685189790
     1      28     0.31527     0.54606     0.00000   -0.901620547   -3.590744062   -2.689123514
     1      28     0.30842     0.53419     0.00000   -0.868995661   -3.560835520   -2.691839860
     1      28     0.30156     0.52232     0.00000   -0.827798742   -3.521750025   -2.693951283
     1      28     0.29471     0.51045     0.00000   -0.775832506   -3.471622613   -2.695790107
     1      28     0.28786     0.49858     0.00000   -0.712631692   -3.409878508   -2.697246816
     1      28     0.28100     0.48671     0.00000   -0.639564508   -3.337321241   -2.697756732
     1      28     0.27415     0.47484     0.00000   -0.558957416   -3.255515250   -2.696557834
     1      28     0.26729     0.46297     0.00000   -0.481927460   -3.140402853   -2.658475393
     1      28     0.26044     0.45110     0.00000   -0.505635081   -3.155640982   -2.650005901
     1      28     0.25359     0.43923     0.00000   -0.527635669   -3.175745559   -2.648109890
     1      28     0.24673     0.42735     0.00000   -0.546214981   -3.193021656   -2.646806675
     1      28     0.23988     0.41548     0.00000   -0.560663836   -3.206989171   -2.646325335
     1      28     0.23303     0.40361     0.00000   -0.570070835   -3.217288739   -2.647217904
     1      28     0.22617     0.39174     0.00000   -0.572929190   -3.223768847   -2.650839657
     1      28     0.21932     0.37987     0.00000   -0.566036457   -3.227030779   -2.660994321
     1      28     0.21246     0.36800     0.00000   -0.541555063   -3.228382131   -2.686827069
     1      28     0.20561     0.35613     0.00000   -0.486857327   -3.213953653   -2.727096326
     1      28     0.19876     0.34426     0.00000   -0.404587607   -3.159544009   -2.754956402
     1      28     0.19190     0.33239     0.00000   -0.316408088   -3.093998407   -2.777590319
     1      28     0.18505     0.32052     0.00000   -0.269955081   -3.069672655   -2.799717574
     1      28     0.17820     0.30865     0.00000   -0.259033700   -3.049274134   -2.790240434
     1      28     0.17134     0.29677     0.00000   -0.240356780   -3.019042929   -2.778686149
     1      28     0.16449     0.28490     0.00000   -0.205889752   -2.973890196   -2.768000445
     1      28     0.15764     0.27303     0.00000   -0.154297460   -2.912702636   -2.758405176
     1      28     0.15078     0.26116     0.00000   -0.087124473   -2.836712400   -2.749587927
     1      28     0.14393     0.24929     0.00000   -0.007390407   -2.747027308   -2.739636902
     1      28     0.13707     0.23742     0.00000    0.081709846   -2.643107973   -2.724817819
     1      28     0.13022     0.22555     0.00000    0.177459303   -2.524498086   -2.701957388
     1      28     0.12337     0.21368     0.00000    0.277695965   -2.392712241   -2.670408206
     1      28     0.11651     0.20181     0.00000    0.380584551   -2.251325186   -2.631909737
     1      28     0.10966     0.18994     0.00000    0.460707316   -1.997115660   -2.457822976
     1      28     0.10281     0.17806     0.00000    0.428826546   -1.993213961   -2.422040507
     1      28     0.09595     0.16619     0.00000    0.504057384   -1.911477865   -2.415535250
     1      28     0.08910     0.15432     0.00000    0.595958391   -1.795869985   -2.391828375
     1      28     0.08224     0.14245     0.00000    0.683344602   -1.688593945   -2.371938548
     1      28     0.07539     0.13058     0.00000    0.765145324   -1.590900840   -2.356046164
     1      28     0.06854     0.11871     0.00000    0.840727514   -1.502999586   -2.343727100
     1      28     0.06168     0.10684     0.00000    0.909612718   -1.424730328   -2.334343046
     1      28     0.05483     0.09497     0.00000    0.971431699   -1.355834474   -2.327266173
     1      28     0.04798     0.08310     0.00000    1.025917460   -1.296096919   -2.322014379
     1      28     0.04112     0.07123     0.00000    1.072911998   -1.245347935   -2.318259934
     1      28     0.03427     0.05935     0.00000    1.112370977   -1.203376892   -2.315747869
     1      28     0.02741     0.04748     0.00000    1.144352400   -1.169872928   -2.314225329
     1      28     0.02056     0.03561     0.00000    1.168985694   -1.144447043   -2.313432737
     1      28     0.01371     0.02374     0.00000    1.186429031   -1.126686083   -2.313115114
     1      28     0.00685     0.01187     0.00000    1.196827785   -1.116210101   -2.313037886
     1      28     0.00000     0.00000     0.00000    1.200281005   -1.112751406   -2.313032411
     1      29     0.00000     0.00000     0.00000    1.200282175   -1.112750236   -2.313032411
     1      29     0.00000     0.01484     0.00000    1.199665551   -1.125766336   -2.325431887
     1      29     0.00000     0.02968     0.00000    1.196850319   -1.162793222   -2.359643541
     1      29     0.00000     0.04452     0.00000    1.189454626   -1.218902845   -2.408357471
     1      29     0.00000     0.05935     0.00000    1.174843942   -1.288445134   -2.463289076
     1      29     0.00000     0.07419     0.00000    1.151159452   -1.365832712   -2.516992164
     1      29     0.00000     0.08903     0.00000    1.117743933   -1.446100874   -2.563844807
     1      29     0.00000     0.10387     0.00000    1.074965784   -1.526328983   -2.601294767
     1      29     0.00000     0.11871     0.00000    1.023758045   -1.606046857   -2.629804901
     1      29     0.00000     0.13355     0.00000    0.965195914   -1.686353900   -2.651549814
     1      29     0.00000     0.14839     0.00000    0.900239151   -1.768815515   -2.669054666
     1      29     0.00000     0.16323     0.00000    0.829596488   -1.854623479   -2.684219967
     1      29     0.00000     0.17806     0.00000    0.753451543   -1.942040464   -2.695492007
     1      29     0.00000     0.19290     0.00000    0.665690158   -1.956280409   -2.621970568
     1      29     0.00000     0.20774     0.00000    0.591915919   -2.139988449   -2.731904369
     1      29     0.00000     0.22258     0.00000    0.504642169   -1.908673494   -2.413315662
     1      29     0.00000     0.23742     0.00000    0.459638172   -1.937858561   -2.397496733
     1      29     0.00000     0.25226     0.00000    0.393802968   -2.011772872   -2.405575840
     1      29     0.00000     0.26710     0.00000    0.328148319   -2.085172419   -2.413320738
     1      29     0.00000     0.28194     0.00000    0.263460160   -2.156723581   -2.420183741
     1      29     0.00000     0.29677     0.00000    0.200133820   -2.225663157   -2.425796977
     1      29     0.00000     0.31161     0.00000    0.138478953   -2.291388171   -2.429867124
     1      29     0.00000     0.32645     0.00000    0.078761658   -2.353542456   -2.432304114
     1      29     0.00000     0.34129     0.00000    0.021216604   -2.412142340   -2.433358944
     1      29     0.00000     0.35613     0.00000   -0.033947593   -2.467555770   -2.433608178
     1      29     0.00000     0.37097     0.00000   -0.086544859   -2.520169433   -2.433624574
     1      29     0.00000     0.38581     0.00000   -0.136409077   -2.570033616   -2.433624539
     1      29     0.00000     0.40065     0.00000   -0.183392098   -2.617016628   -2.433624530
     1      29     0.00000     0.41548     0.00000   -0.227361940   -2.660986498   -2.433624558
     1      29     0.00000     0.43032     0.00000   -0.268201322   -2.701825927   -2.433624605
     1      29     0.00000     0.44516     0.00000   -0.305806300   -2.739430987   -2.433624687
     1      29     0.00000     0.46000     0.00000   -0.340085247   -2.773710152   -2.433624905
     1      29     0.00000     0.47484     0.00000   -0.370957860   -2.804583257   -2.433625397
     1      29     0.00000     0.48968     0.00000   -0.387217526   -3.248274072   -2.861056546
     1      29     0.00000     0.50452     0.00000   -0.388771169   -3.237891963   -2.849120794
     1      29     0.00000     0.51935     0.00000   -0.391010085   -3.228708369   -2.837698284
     1      29     0.00000     0.53419     0.00000   -0.393515165   -3.221061742   -2.827546577
     1      29     0.00000     0.54903     0.00000   -0.395901730   -3.215122600   -2.819220870
     1      29     0.00000     0.56387     0.00000   -0.397848196   -3.210927402   -2.813079206
     1      29     0.00000     0.57871     0.00000   -0.399114640   -3.208441682   -2.809327042
     1      29     0.00000     0.59355     0.00000   -0.399553362   -3.207618693   -2.808065331
     1      29     0.02285     0.59355     0.00000   -0.396505178   -3.204107380   -2.807602203
     1      29     0.04569     0.59355     0.00000   -0.387578932   -3.194212863   -2.806633932
     1      29     0.06854     0.59355     0.00000   -0.373353218   -3.179625713   -2.806272495
     1      29     0.09138     0.59355     0.00000   -0.354669732   -3.163325977   -2.808656245
     1      29     0.11423     0.59355     0.00000   -0.332638795   -3.148184729   -2.815545934
     1      29     0.13707     0.59355     0.00000   -0.308719242   -3.135368218   -2.826648976
     1      29     0.15992     0.59355     0.00000   -0.284868713   -3.124898954   -2.840030240
     1      29     0.18277     0.59355     0.00000   -0.263882744   -3.117210614   -2.853327870
     1      29     0.20561     0.59355     0.00000   -0.252711282   -3.085061986   -2.832350704
     1      29     0.22846     0.59355     0.00000   -0.370608214   -3.042818334   -2.672210120
     1      29     0.25130     0.59355     0.00000   -0.340404032   -3.037895464   -2.697491432
     1      29     0.27415     0.59355     0.00000   -0.365023208   -3.244504709   -2.879481501
     1      29     0.29699     0.59355     0.00000   -0.471260511   -3.362206188   -2.890945677
     1      29     0.31984     0.59355     0.00000   -0.571088645   -3.459152242   -2.888063597
